"OKV_SCHEMA","DL_NAAM","DL_ID","DL_RUN_ID","PROCES_NAAM","DL_FREQUENTIE_INFO","PROCES_STATUS","VERSCHIL","TYPE_DL_NAAM","AANTAL_RUNS_PER_BRON","AANTAL_RUNS_GOED","AANTAL_RUNS_FOUT","RUN_FOUT","START_TIJD","EIND_TIJD"
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8842,"MasterBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,02-10-2023 14:18_16,02-10-2023 14:20_21
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8842,"PlatBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,02-10-2023 14:18_18,02-10-2023 14:20_09
"OKV_STORAGE_PO","storage.storagedagelijks",71,8837,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,02-10-2023 00:05_30,02-10-2023 00:05_30
"OKV_IMF_PO","imf.imfwekelijks",74,8836,"BronzoneHarnas","wekelijks,  zondag 23:45uur","Afgebroken",22760,"bestand",133,122,11,4,01-10-2023 20:54_34,17-10-2023 16:15_03
"OKV_IMF_PO","imf.imfwekelijks",74,8836,"Creatie technische staging tabellen","wekelijks,  zondag 23:45uur","Afgebroken",22746,"bestand",133,122,11,4,01-10-2023 20:59_55,17-10-2023 16:05_37
"OKV_IMF_PO","imf.imfwekelijks",74,8836,"InitialiserenBronzone","wekelijks,  zondag 23:45uur","Afgebroken",22747,"bestand",133,122,11,4,01-10-2023 20:59_39,17-10-2023 16:06_42
"OKV_IMF_PO","imf.imfwekelijks",74,8836,"MasterBestandHarnas","wekelijks,  zondag 23:45uur","Afgebroken",22785,"bestand",133,122,11,4,01-10-2023 20:30_21,17-10-2023 16:15_27
"OKV_STORAGE_PO","storage.storagedagelijks",71,8834,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,01-10-2023 00:06_28,01-10-2023 00:06_28
"OKV_STORAGE_PO","storage.storagedagelijks",71,8830,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,30-09-2023 00:06_43,30-09-2023 00:06_43
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8824,"BronzoneHarnas","dagelijks","Afgebroken",5,"bestand",772,737,35,3,29-09-2023 02:04_30,29-09-2023 02:09_05
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8824,"LadenBronzone","dagelijks","Afgebroken",2,"bestand",772,737,35,3,29-09-2023 02:06_42,29-09-2023 02:08_54
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8824,"MasterBestandHarnas","dagelijks","Afgebroken",9,"bestand",772,737,35,3,29-09-2023 02:00_19,29-09-2023 02:09_16
"OKV_STORAGE_PO","storage.storagedagelijks",71,8823,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,29-09-2023 00:05_45,29-09-2023 00:05_45
"OKV_STORAGE_PO","storage.storagedagelijks",71,8816,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,28-09-2023 00:05_17,28-09-2023 00:05_17
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8806,"ControlerenPakbon","dagelijks","Afgebroken",1,"bestand",772,737,35,3,27-09-2023 14:44_36,27-09-2023 14:45_17
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8806,"MasterBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,27-09-2023 14:43_35,27-09-2023 14:45_49
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8806,"PlatBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,27-09-2023 14:43_38,27-09-2023 14:45_38
"OKV_STORAGE_PO","storage.storagedagelijks",71,8801,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,27-09-2023 00:05_39,27-09-2023 00:05_39
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8798,"ControlerenPakbon","dagelijks","Afgebroken",1,"bestand",772,737,35,3,26-09-2023 15:46_33,26-09-2023 15:47_45
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8798,"MasterBestandHarnas","dagelijks","Afgebroken",4,"bestand",772,737,35,3,26-09-2023 15:45_18,26-09-2023 15:49_06
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8798,"PlatBestandHarnas","dagelijks","Afgebroken",3,"bestand",772,737,35,3,26-09-2023 15:45_24,26-09-2023 15:48_22
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8795,"MasterBestandHarnas","dagelijks","Afgebroken",4,"bestand",772,737,35,2,26-09-2023 07:55_24,26-09-2023 07:59_23
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8795,"PlatBestandHarnas","dagelijks","Afgebroken",4,"bestand",772,737,35,2,26-09-2023 07:55_27,26-09-2023 07:59_13
"OKV_STORAGE_PO","storage.storagedagelijks",71,8792,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,26-09-2023 00:06_20,26-09-2023 00:06_20
"OKV_STORAGE_PO","storage.storagedagelijks",71,8785,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,25-09-2023 00:05_45,25-09-2023 00:05_45
"OKV_STORAGE_PO","storage.storagedagelijks",71,8783,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,24-09-2023 00:06_45,24-09-2023 00:06_45
"OKV_STORAGE_PO","storage.storagedagelijks",71,8779,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,23-09-2023 00:06_35,23-09-2023 00:06_35
"OKV_STORAGE_PO","storage.storagedagelijks",71,8773,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,22-09-2023 00:06_33,22-09-2023 00:06_33
"OKV_STORAGE_PO","storage.storagedagelijks",71,8767,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,21-09-2023 00:05_35,21-09-2023 00:05_35
"OKV_STORAGE_PO","storage.storagedagelijks",71,8761,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,20-09-2023 00:06_44,20-09-2023 00:06_44
"OKV_STORAGE_PO","storage.storagedagelijks",71,8755,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,19-09-2023 00:06_15,19-09-2023 00:06_15
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8753,"ControlerenPakbon","dagelijks","Afgebroken",1,"bestand",772,737,35,3,18-09-2023 17:47_57,18-09-2023 17:48_40
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8753,"MasterBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,18-09-2023 17:47_00,18-09-2023 17:49_10
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8753,"PlatBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,18-09-2023 17:47_05,18-09-2023 17:48_59
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8749,"ControlerenStaging","dagelijks","Afgebroken",1,"bestand",772,737,35,3,18-09-2023 14:57_28,18-09-2023 14:58_26
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8749,"MasterBestandHarnas","dagelijks","Afgebroken",8,"bestand",772,737,35,3,18-09-2023 14:51_22,18-09-2023 14:59_20
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8749,"PlatBestandHarnas","dagelijks","Afgebroken",8,"bestand",772,737,35,3,18-09-2023 14:51_25,18-09-2023 14:58_59
"OKV_STORAGE_PO","storage.storagedagelijks",71,8733,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,18-09-2023 00:05_53,18-09-2023 00:05_53
"OKV_STORAGE_PO","storage.storagedagelijks",71,8731,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,17-09-2023 00:06_52,17-09-2023 00:06_52
"OKV_STORAGE_PO","storage.storagedagelijks",71,8726,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,16-09-2023 00:05_38,16-09-2023 00:05_38
"OKV_STORAGE_PO","storage.storagedagelijks",71,8724,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,15-09-2023 00:06_43,15-09-2023 00:06_43
"OKV_STORAGE_PO","storage.storagedagelijks",71,8722,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,14-09-2023 00:05_08,14-09-2023 00:05_08
"OKV_UPA_PO","upa.upadagelijks",53,8718,"InlezenPakbon","dagelijks, alleen op werkdagen","Afgebroken",7160,"bestand",507,476,31,3,13-09-2023 11:25_10,18-09-2023 10:45_12
"OKV_UPA_PO","upa.upadagelijks",53,8718,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",7186,"bestand",507,476,31,3,13-09-2023 11:19_34,18-09-2023 11:05_49
"OKV_UPA_PO","upa.upadagelijks",53,8718,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",7182,"bestand",507,476,31,3,13-09-2023 11:19_39,18-09-2023 11:02_07
"OKV_RESAFASA_PO","rf.brutos",38,8717,"InlezenResafasaPakbon","dagelijks","Afgebroken",1,"bestand",586,542,44,3,13-09-2023 11:36_45,13-09-2023 11:37_18
"OKV_RESAFASA_PO","rf.brutos",38,8717,"MasterBestandHarnasResafasa","dagelijks","Afgebroken",473,"bestand",586,542,44,3,13-09-2023 03:45_19,13-09-2023 11:37_55
"OKV_RESAFASA_PO","rf.brutos",38,8717,"ResafasaPlatBestandHarnas","dagelijks","Afgebroken",472,"bestand",586,542,44,3,13-09-2023 03:45_22,13-09-2023 11:37_40
"OKV_STORAGE_PO","storage.storagedagelijks",71,8716,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,13-09-2023 11:23_58,13-09-2023 11:23_58
"OKV_STORAGE_PO","storage.storagedagelijks",71,8709,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,12-09-2023 00:06_40,12-09-2023 00:06_40
"OKV_STORAGE_PO","storage.storagedagelijks",71,8692,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-09-2023 00:07_11,11-09-2023 00:07_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,8690,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,10-09-2023 00:06_02,10-09-2023 00:06_02
"OKV_STORAGE_PO","storage.storagedagelijks",71,8686,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,09-09-2023 00:06_17,09-09-2023 00:06_17
"OKV_STORAGE_PO","storage.storagedagelijks",71,8680,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,08-09-2023 00:08_00,08-09-2023 00:08_00
"OKV_STORAGE_PO","storage.storagedagelijks",71,8673,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,07-09-2023 00:06_22,07-09-2023 00:06_22
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8667,"BronzoneHarnas","weekdagelijks om 02:00 Uur","Afgebroken",8,"bestand",426,157,269,4,06-09-2023 02:05_54,06-09-2023 02:14_17
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8667,"LadenBronzone","weekdagelijks om 02:00 Uur","Afgebroken",5,"bestand",426,157,269,4,06-09-2023 02:08_54,06-09-2023 02:13_58
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8667,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,4,06-09-2023 02:06_08,06-09-2023 02:06_08
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8667,"MasterBestandHarnas","weekdagelijks om 02:00 Uur","Afgebroken",14,"bestand",426,157,269,4,06-09-2023 02:00_31,06-09-2023 02:14_31
"OKV_STORAGE_PO","storage.storagedagelijks",71,8666,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,06-09-2023 00:06_24,06-09-2023 00:06_24
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8660,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,05-09-2023 02:04_48,05-09-2023 02:04_48
"OKV_STORAGE_PO","storage.storagedagelijks",71,8659,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,05-09-2023 00:06_10,05-09-2023 00:06_10
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8652,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,04-09-2023 02:04_16,04-09-2023 02:04_16
"OKV_STORAGE_PO","storage.storagedagelijks",71,8650,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,04-09-2023 00:05_39,04-09-2023 00:05_39
"OKV_STORAGE_PO","storage.storagedagelijks",71,8648,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,03-09-2023 00:06_29,03-09-2023 00:06_29
"OKV_STORAGE_PO","storage.storagedagelijks",71,8644,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,02-09-2023 00:10_04,02-09-2023 00:10_04
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8637,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,01-09-2023 02:06_04,01-09-2023 02:06_04
"OKV_STORAGE_PO","storage.storagedagelijks",71,8636,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,01-09-2023 00:07_07,01-09-2023 00:07_07
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8630,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,31-08-2023 02:04_25,31-08-2023 02:04_25
"OKV_STORAGE_PO","storage.storagedagelijks",71,8629,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,31-08-2023 00:05_25,31-08-2023 00:05_25
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8623,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,30-08-2023 02:04_37,30-08-2023 02:04_37
"OKV_STORAGE_PO","storage.storagedagelijks",71,8622,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,30-08-2023 00:06_34,30-08-2023 00:06_34
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8616,"BronzoneHarnas","dagelijks","Afgebroken",6,"bestand",772,737,35,3,29-08-2023 02:04_56,29-08-2023 02:10_34
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8616,"LadenBronzone","dagelijks","Afgebroken",2,"bestand",772,737,35,3,29-08-2023 02:07_58,29-08-2023 02:10_24
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8616,"MasterBestandHarnas","dagelijks","Afgebroken",10,"bestand",772,737,35,3,29-08-2023 02:00_23,29-08-2023 02:10_44
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8615,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,29-08-2023 02:04_55,29-08-2023 02:04_55
"OKV_STORAGE_PO","storage.storagedagelijks",71,8614,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,29-08-2023 00:06_17,29-08-2023 00:06_17
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8603,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,28-08-2023 02:05_05,28-08-2023 02:05_05
"OKV_STORAGE_PO","storage.storagedagelijks",71,8600,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,28-08-2023 00:05_35,28-08-2023 00:05_35
"OKV_STORAGE_PO","storage.storagedagelijks",71,8598,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,27-08-2023 00:05_57,27-08-2023 00:05_57
"OKV_STORAGE_PO","storage.storagedagelijks",71,8593,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,26-08-2023 00:06_23,26-08-2023 00:06_23
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8586,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,25-08-2023 02:04_41,25-08-2023 02:04_41
"OKV_STORAGE_PO","storage.storagedagelijks",71,8584,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,25-08-2023 00:05_21,25-08-2023 00:05_21
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8577,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,24-08-2023 02:04_45,24-08-2023 02:04_45
"OKV_STORAGE_PO","storage.storagedagelijks",71,8576,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,24-08-2023 00:04_55,24-08-2023 00:04_55
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8571,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,23-08-2023 02:05_46,23-08-2023 02:05_46
"OKV_STORAGE_PO","storage.storagedagelijks",71,8569,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,23-08-2023 00:06_33,23-08-2023 00:06_33
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8561,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,22-08-2023 02:05_09,22-08-2023 02:05_09
"OKV_STORAGE_PO","storage.storagedagelijks",71,8559,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,22-08-2023 00:05_30,22-08-2023 00:05_30
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8553,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,21-08-2023 02:05_46,21-08-2023 02:05_46
"OKV_STORAGE_PO","storage.storagedagelijks",71,8551,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,21-08-2023 00:06_01,21-08-2023 00:06_01
"OKV_STORAGE_PO","storage.storagedagelijks",71,8549,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,20-08-2023 00:06_46,20-08-2023 00:06_46
"OKV_STORAGE_PO","storage.storagedagelijks",71,8544,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,19-08-2023 00:06_42,19-08-2023 00:06_42
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8539,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,18-08-2023 02:05_38,18-08-2023 02:05_38
"OKV_STORAGE_PO","storage.storagedagelijks",71,8538,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,18-08-2023 00:06_51,18-08-2023 00:06_51
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8530,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,17-08-2023 02:05_38,17-08-2023 02:05_38
"OKV_STORAGE_PO","storage.storagedagelijks",71,8529,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,17-08-2023 00:09_49,17-08-2023 00:09_49
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8524,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,16-08-2023 02:05_48,16-08-2023 02:05_48
"OKV_STORAGE_PO","storage.storagedagelijks",71,8523,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,16-08-2023 00:09_28,16-08-2023 00:09_28
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8518,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,15-08-2023 02:05_34,15-08-2023 02:05_34
"OKV_STORAGE_PO","storage.storagedagelijks",71,8517,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,15-08-2023 00:06_54,15-08-2023 00:06_54
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8505,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,14-08-2023 02:05_31,14-08-2023 02:05_31
"OKV_STORAGE_PO","storage.storagedagelijks",71,8502,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,14-08-2023 00:06_03,14-08-2023 00:06_03
"OKV_STORAGE_PO","storage.storagedagelijks",71,8450,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,13-08-2023 00:08_12,13-08-2023 00:08_12
"OKV_DAU_PO","dau.daudagelijks",87,8449,"ControlerenPakbon","Dagelijks","Afgebroken",1,"bestand",307,306,1,3,12-08-2023 06:10_19,12-08-2023 06:11_03
"OKV_DAU_PO","dau.daudagelijks",87,8449,"MasterBestandHarnas","Dagelijks","Afgebroken",3,"bestand",307,306,1,3,12-08-2023 06:08_59,12-08-2023 06:11_55
"OKV_DAU_PO","dau.daudagelijks",87,8449,"PlatBestandHarnas","Dagelijks","Afgebroken",3,"bestand",307,306,1,3,12-08-2023 06:09_03,12-08-2023 06:11_34
"OKV_STORAGE_PO","storage.storagedagelijks",71,8411,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,12-08-2023 00:08_10,12-08-2023 00:08_10
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8354,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,11-08-2023 02:06_07,11-08-2023 02:06_07
"OKV_STORAGE_PO","storage.storagedagelijks",71,8352,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,11-08-2023 00:07_06,11-08-2023 00:07_06
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8332,"ControlerenPakbon","dagelijks","Afgebroken",1,"bestand",772,737,35,3,10-08-2023 11:59_25,10-08-2023 12:00_20
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8332,"MasterBestandHarnas","dagelijks","Afgebroken",3,"bestand",772,737,35,3,10-08-2023 11:58_12,10-08-2023 12:01_00
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8332,"PlatBestandHarnas","dagelijks","Afgebroken",3,"bestand",772,737,35,3,10-08-2023 11:58_16,10-08-2023 12:00_46
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8328,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,10-08-2023 02:05_11,10-08-2023 02:05_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,8327,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,10-08-2023 00:05_20,10-08-2023 00:05_20
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8323,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,09-08-2023 02:05_28,09-08-2023 02:05_28
"OKV_STORAGE_PO","storage.storagedagelijks",71,8322,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,09-08-2023 00:06_04,09-08-2023 00:06_04
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8312,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,08-08-2023 02:04_11,08-08-2023 02:04_11
"OKV_STORAGE_PO","storage.storagedagelijks",71,8311,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,08-08-2023 00:04_44,08-08-2023 00:04_44
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8307,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,07-08-2023 02:04_09,07-08-2023 02:04_09
"OKV_STORAGE_PO","storage.storagedagelijks",71,8306,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,07-08-2023 00:05_05,07-08-2023 00:05_05
"OKV_STORAGE_PO","storage.storagedagelijks",71,8304,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,06-08-2023 00:06_04,06-08-2023 00:06_04
"OKV_WWO_PO","wwo.wwodagelijks",100,8300,"DBLinkHarnas","Dagelijks","Afgebroken",0,"databaselink",44,38,6,3,05-08-2023 02:02_04,05-08-2023 02:02_04
"OKV_WWO_PO","wwo.wwodagelijks",100,8300,"DetecteerSignaal","Dagelijks","Afgebroken",1,"databaselink",44,38,6,3,05-08-2023 02:00_34,05-08-2023 02:01_52
"OKV_WWO_PO","wwo.wwodagelijks",100,8300,"MasterDBLinkHarnas","Dagelijks","Afgebroken",2,"databaselink",44,38,6,3,05-08-2023 02:00_22,05-08-2023 02:02_17
"OKV_STORAGE_PO","storage.storagedagelijks",71,8299,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,05-08-2023 00:07_27,05-08-2023 00:07_27
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8296,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,04-08-2023 02:04_55,04-08-2023 02:04_55
"OKV_STORAGE_PO","storage.storagedagelijks",71,8295,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,04-08-2023 00:05_36,04-08-2023 00:05_36
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8292,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,03-08-2023 02:04_15,03-08-2023 02:04_15
"OKV_STORAGE_PO","storage.storagedagelijks",71,8291,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,03-08-2023 00:04_33,03-08-2023 00:04_33
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8289,"LadenBestand","dagelijks","Afgebroken",0,"bestand",772,737,35,4,02-08-2023 10:09_16,02-08-2023 10:09_31
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8289,"LadenBestanden","dagelijks","Afgebroken",0,"bestand",772,737,35,4,02-08-2023 10:09_01,02-08-2023 10:09_30
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8289,"MasterBestandHarnas","dagelijks","Afgebroken",3,"bestand",772,737,35,4,02-08-2023 10:06_28,02-08-2023 10:09_55
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,8289,"PlatBestandHarnas","dagelijks","Afgebroken",3,"bestand",772,737,35,4,02-08-2023 10:06_31,02-08-2023 10:09_43
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8287,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,02-08-2023 02:05_10,02-08-2023 02:05_10
"OKV_STORAGE_PO","storage.storagedagelijks",71,8285,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,02-08-2023 00:04_53,02-08-2023 00:04_53
"OKV_PEOPLESOFTHCM_PO","psh.pshdagelijks",68,8277,"Maskeering","weekdagelijks om 02:00 Uur","Afgebroken",0,"bestand",426,157,269,1,01-08-2023 02:04_31,01-08-2023 02:04_31
"OKV_STORAGE_PO","storage.storagedagelijks",71,8276,"Maskeering","Dagelijks","Afgebroken",0,"bestand",504,166,338,1,01-08-2023 00:04_43,01-08-2023 00:04_43
"OKV_RESAFASA_PO","rf.brutos",38,8270,"ControlerenResafasaPakbon","dagelijks","Afgebroken",0,"bestand",586,542,44,3,31-07-2023 13:43_10,31-07-2023 13:43_31
