"OKV_SCHEMA,""DL_NAAM"",""DL_FREQUENTIE_INFO"",""TYPE_DL_NAAM"",""AANTAL_RUNS_PER_BRON"",""AANTAL_RUNS_GOED"",""AANTAL_RUNS_FOUT"",""DL_RUN_ID"",""RUN_FOUT"",""DL_ID"",""PROCES_NAAM"",""PROCES_STATUS"",""START_TIJD"",""EIND_TIJD"",""VERSCHIL"""
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""BronzoneHarnas"",""Klaar"",03-01-2024 11:55_11,03-01-2024 12:30_37,35"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""ControleerPreStaging"",""Klaar"",03-01-2024 11:49_08,03-01-2024 11:49_44,1"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Controleerparfileenlogfile"",""Klaar"",03-01-2024 11:46_44,03-01-2024 11:46_51,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""ControlerenStaging"",""Klaar"",03-01-2024 11:52_28,03-01-2024 11:54_48,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""DatapumpHarnas"",""Klaar"",03-01-2024 11:44_57,03-01-2024 11:55_08,10"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""DetecteerParfile"",""Klaar"",03-01-2024 11:45_00,03-01-2024 11:45_10,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Exporteerparfileenlogfile"",""Klaar"",03-01-2024 11:45_15,03-01-2024 11:46_39,1"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Genereer DML"",""Klaar"",03-01-2024 11:57_35,03-01-2024 12:08_36,11"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 11:49_45,03-01-2024 11:52_26,3"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Importeerdatapump"",""Klaar"",03-01-2024 11:46_52,03-01-2024 11:49_06,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Inirt Bronzone"",""Klaar"",03-01-2024 11:57_15,03-01-2024 12:08_51,12"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Laden Bronzone"",""Klaar"",03-01-2024 12:08_52,03-01-2024 12:30_35,22"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Laden Delta tabel"",""Klaar"",03-01-2024 12:09_19,03-01-2024 12:30_29,21"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""MaskeringsDataVullen"",""Klaar"",03-01-2024 11:55_13,03-01-2024 11:57_14,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""MasterDatapumpHarnas"",""Klaar"",03-01-2024 11:44_56,03-01-2024 12:30_42,46"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""Update recentste verwerking"",""Klaar"",03-01-2024 12:30_45,03-01-2024 12:30_49,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 11:54_50,03-01-2024 11:55_07,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 11:45_12,03-01-2024 11:45_13,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10052,0,111,""VerwijderParamBestanden"",""Klaar"",03-01-2024 12:30_39,03-01-2024 12:30_40,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""BronzoneHarnas"",""Klaar"",03-01-2024 11:08_04,03-01-2024 11:44_36,37"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""ControleerPreStaging"",""Klaar"",03-01-2024 11:01_52,03-01-2024 11:02_32,1"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Controleerparfileenlogfile"",""Klaar"",03-01-2024 10:59_22,03-01-2024 10:59_30,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""ControlerenStaging"",""Klaar"",03-01-2024 11:05_17,03-01-2024 11:07_40,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""DatapumpHarnas"",""Klaar"",03-01-2024 10:57_44,03-01-2024 11:08_01,10"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""DetecteerParfile"",""Klaar"",03-01-2024 10:57_47,03-01-2024 10:57_56,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Exporteerparfileenlogfile"",""Klaar"",03-01-2024 10:58_01,03-01-2024 10:59_19,1"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Genereer DML"",""Klaar"",03-01-2024 11:10_35,03-01-2024 11:21_44,11"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 11:02_34,03-01-2024 11:05_15,3"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Importeerdatapump"",""Klaar"",03-01-2024 10:59_32,03-01-2024 11:01_51,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Inirt Bronzone"",""Klaar"",03-01-2024 11:10_14,03-01-2024 11:21_58,12"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Laden Bronzone"",""Klaar"",03-01-2024 11:22_00,03-01-2024 11:44_34,23"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Laden Delta tabel"",""Klaar"",03-01-2024 11:22_26,03-01-2024 11:44_28,22"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""MaskeringsDataVullen"",""Klaar"",03-01-2024 11:08_05,03-01-2024 11:10_12,2"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""MasterDatapumpHarnas"",""Klaar"",03-01-2024 10:57_42,03-01-2024 11:44_41,47"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""Update recentste verwerking"",""Klaar"",03-01-2024 11:44_45,03-01-2024 11:44_48,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 11:07_42,03-01-2024 11:07_59,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 10:57_58,03-01-2024 10:57_59,0"
"OKV_FLEKS_PO,""fleks.fleksdagelijks"",""Dagelijks"",""datadump"",148,132,16,10051,0,111,""VerwijderParamBestanden"",""Klaar"",03-01-2024 11:44_38,03-01-2024 11:44_39,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""BronzoneHarnas"",""Klaar"",03-01-2024 04:13_15,03-01-2024 05:42_23,89"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""ControleerPreStaging"",""Klaar"",03-01-2024 04:11_04,03-01-2024 04:11_19,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Controleerparfileenlogfile"",""Klaar"",03-01-2024 04:04_28,03-01-2024 04:04_35,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""ControlerenStaging"",""Klaar"",03-01-2024 04:11_55,03-01-2024 04:12_24,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""DatapumpHarnas"",""Klaar"",03-01-2024 04:00_11,03-01-2024 04:13_12,13"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""DetecteerParfile"",""Klaar"",03-01-2024 04:00_13,03-01-2024 04:04_05,4"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Exporteerparfileenlogfile"",""Klaar"",03-01-2024 04:04_09,03-01-2024 04:04_24,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Genereer DML"",""Klaar"",03-01-2024 04:25_56,03-01-2024 04:27_40,2"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 04:11_20,03-01-2024 04:11_53,1"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Importeerdatapump"",""Klaar"",03-01-2024 04:04_37,03-01-2024 04:11_02,6"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Inirt Bronzone"",""Klaar"",03-01-2024 04:25_33,03-01-2024 04:27_53,2"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Laden Bronzone"",""Klaar"",03-01-2024 04:27_54,03-01-2024 05:42_22,74"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Laden Delta tabel"",""Klaar"",03-01-2024 04:28_21,03-01-2024 05:42_16,74"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""MaskeringsDataVullen"",""Klaar"",03-01-2024 04:13_16,03-01-2024 04:25_31,12"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""MasterDatapumpHarnas"",""Klaar"",03-01-2024 04:00_09,03-01-2024 05:42_29,102"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""Update recentste verwerking"",""Klaar"",03-01-2024 05:42_32,03-01-2024 05:42_36,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 04:12_26,03-01-2024 04:13_11,1"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 04:04_06,03-01-2024 04:04_08,0"
"OKV_WWF_PO,""wwf.wwfdagelijks"",""Dagelijks"",""datadump"",126,125,1,10050,0,117,""VerwijderParamBestanden"",""Klaar"",03-01-2024 05:42_25,03-01-2024 05:42_27,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""ControlerenResafasaPakbon"",""Klaar"",03-01-2024 03:54_21,03-01-2024 03:54_26,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""DetecteerResafasaPakbon"",""Klaar"",03-01-2024 03:45_18,03-01-2024 03:54_11,9"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""GenereerSchemaFile"",""Klaar"",03-01-2024 03:54_34,03-01-2024 03:54_38,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""GenereerSchemaFiles"",""Klaar"",03-01-2024 03:54_31,03-01-2024 03:54_39,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 03:55_03,03-01-2024 03:55_07,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""GenereerStagingTabel"",""Klaar"",03-01-2024 03:54_44,03-01-2024 03:54_49,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""GenereerStagingTabellen"",""Klaar"",03-01-2024 03:54_41,03-01-2024 03:55_01,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""InlezenResafasaPakbon"",""Klaar"",03-01-2024 03:54_16,03-01-2024 03:54_19,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""MasterBestandHarnasResafasa"",""Klaar"",03-01-2024 03:45_12,03-01-2024 03:55_25,10"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""PlatBestandHarnas"",""Klaar"",03-01-2024 03:55_12,03-01-2024 03:55_12,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 03:55_08,03-01-2024 03:55_11,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 03:54_12,03-01-2024 03:54_14,0"
"OKV_RESAFASA_PO,""rf.brutos"",""dagelijks"",""bestand"",566,524,42,10049,0,38,""VerwijderParamBestanden"",""Klaar"",03-01-2024 03:55_15,03-01-2024 03:55_17,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""BronzoneHarnas"",""Klaar"",03-01-2024 02:02_28,03-01-2024 02:05_17,3"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""BronzonePreProces"",""Klaar"",03-01-2024 02:02_44,03-01-2024 02:02_58,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""ControlerenPakbon"",""Klaar"",03-01-2024 02:00_44,03-01-2024 02:01_01,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""ControlerenStaging"",""Klaar"",03-01-2024 02:02_06,03-01-2024 02:02_19,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""Creatie delta tabel"",""Klaar"",03-01-2024 02:03_22,03-01-2024 02:03_28,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""Creatie technische staging tabellen"",""Klaar"",03-01-2024 02:03_06,03-01-2024 02:03_21,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""DetecteerPakbon"",""Klaar"",03-01-2024 02:00_14,03-01-2024 02:00_25,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""GenereerSchemaFile"",""Klaar"",03-01-2024 02:01_08,03-01-2024 02:01_17,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""GenereerSchemaFiles"",""Klaar"",03-01-2024 02:01_05,03-01-2024 02:01_19,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 02:01_57,03-01-2024 02:02_04,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""GenereerStagingTabel"",""Klaar"",03-01-2024 02:01_23,03-01-2024 02:01_35,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""GenereerStagingTabellen"",""Klaar"",03-01-2024 02:01_20,03-01-2024 02:01_39,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""InitialiserenBronzone"",""Klaar"",03-01-2024 02:03_00,03-01-2024 02:03_44,1"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""InlezenPakbon"",""Klaar"",03-01-2024 02:00_29,03-01-2024 02:00_43,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""Laden delta tabel"",""Klaar"",03-01-2024 02:04_29,03-01-2024 02:04_48,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""Laden technische HUB staging tabel"",""Klaar"",03-01-2024 02:04_01,03-01-2024 02:04_18,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""Laden technische staging tabel"",""Klaar"",03-01-2024 02:03_58,03-01-2024 02:04_20,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""LadenBestand"",""Klaar"",03-01-2024 02:01_47,03-01-2024 02:01_53,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""LadenBestanden"",""Klaar"",03-01-2024 02:01_41,03-01-2024 02:01_55,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""LadenBronzone"",""Klaar"",03-01-2024 02:03_46,03-01-2024 02:05_15,1"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""MaskeringsDataVullen"",""Klaar"",03-01-2024 02:02_29,03-01-2024 02:02_42,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""MasterBestandHarnas"",""Klaar"",03-01-2024 02:00_10,03-01-2024 02:05_31,5"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""PeercodeControle"",""Klaar"",03-01-2024 02:02_48,03-01-2024 02:02_52,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""PeercodeRowLevelMasking"",""Klaar"",03-01-2024 02:02_46,03-01-2024 02:02_57,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""PlatBestandHarnas"",""Klaar"",03-01-2024 02:00_12,03-01-2024 02:02_25,2"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 02:02_21,03-01-2024 02:02_23,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 02:00_26,03-01-2024 02:00_28,0"
"OKV_PEERCODE_PO,""peercode.peercodedagelijks"",""dagelijks"",""bestand"",754,719,35,10048,0,9,""VerwijderParamBestanden"",""Klaar"",03-01-2024 02:05_18,03-01-2024 02:05_21,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""BronzoneHarnas"",""Klaar"",03-01-2024 02:03_28,03-01-2024 02:05_40,2"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""BronzonePreProces"",""Klaar"",03-01-2024 02:03_34,03-01-2024 02:03_38,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""ControlerenPakbon"",""Klaar"",03-01-2024 02:01_46,03-01-2024 02:01_58,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""ControlerenStaging"",""Klaar"",03-01-2024 02:03_01,03-01-2024 02:03_18,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Creatie delta tabel"",""Klaar"",03-01-2024 02:04_07,03-01-2024 02:04_19,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Creatie technische staging tabellen"",""Klaar"",03-01-2024 02:03_45,03-01-2024 02:04_05,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""DetecteerPakbon"",""Klaar"",03-01-2024 02:00_14,03-01-2024 02:01_25,1"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""GenereerSchemaFile"",""Klaar"",03-01-2024 02:02_05,03-01-2024 02:02_15,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""GenereerSchemaFiles"",""Klaar"",03-01-2024 02:02_02,03-01-2024 02:02_17,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""GenereerStagingSynonyms"",""Klaar"",03-01-2024 02:02_53,03-01-2024 02:02_59,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""GenereerStagingTabel"",""Klaar"",03-01-2024 02:02_21,03-01-2024 02:02_31,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""GenereerStagingTabellen"",""Klaar"",03-01-2024 02:02_18,03-01-2024 02:02_36,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""InitialiserenBronzone"",""Klaar"",03-01-2024 02:03_40,03-01-2024 02:04_34,1"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""InlezenPakbon"",""Klaar"",03-01-2024 02:01_30,03-01-2024 02:01_44,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Laden delta tabel"",""Klaar"",03-01-2024 02:05_14,03-01-2024 02:05_21,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Laden technische HUB staging tabel"",""Klaar"",03-01-2024 02:04_50,03-01-2024 02:05_05,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Laden technische staging tabel"",""Klaar"",03-01-2024 02:04_45,03-01-2024 02:05_04,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""LadenBestand"",""Klaar"",03-01-2024 02:02_44,03-01-2024 02:02_50,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""LadenBestanden"",""Klaar"",03-01-2024 02:02_37,03-01-2024 02:02_51,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""LadenBronzone"",""Klaar"",03-01-2024 02:04_36,03-01-2024 02:05_38,1"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""Maskeering"",""Afgebroken"",03-01-2024 02:03_33,03-01-2024 02:03_33,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""MasterBestandHarnas"",""Klaar"",03-01-2024 02:00_10,03-01-2024 02:05_51,6"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""PlatBestandHarnas"",""Klaar"",03-01-2024 02:00_11,03-01-2024 02:03_25,3"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""VerplaatsenBestandenNaarArchiefFolder"",""Klaar"",03-01-2024 02:03_20,03-01-2024 02:03_23,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""VerplaatsenBestandenNaarVerwerkingsFolder"",""Klaar"",03-01-2024 02:01_27,03-01-2024 02:01_29,0"
"OKV_PEOPLESOFTHCM_PO,""psh.pshdagelijks"",""weekdagelijks om 02:00 Uur"",""bestand"",408,157,251,10047,1,68,""VerwijderParamBestanden"",""Klaar"",03-01-2024 02:05_41,03-01-2024 02:05_43,0"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10046,1,71,""BronzoneHarnas"",""Klaar"",03-01-2024 00:06_04,03-01-2024 00:07_51,2"
"OKV_STORAGE_PO,""storage.storagedagelijks"",""Dagelijks"",""bestand"",495,166,329,10046,1,71,""BronzonePreProces"",""Klaar"",03-01-2024 00:06_11,03-01-2024 00:06_13,0"
